"NUM_CNPJ,""ID_CIDADE"",""ID_CNAE"",""ORIGEM"""
"15239115000100,3146,793,""CONCORRENTE"""
"14070618000132,2754,738,""CONCORRENTE"""
"8017622000134,1778,376,""SPC"""
"15072600000132,2990,787,""SPC"""
"22606975000109,5503,1006,""CONCORRENTE"""
"10935189000168,2174,586,""SPC"""
"17436094000149,3751,833,""CONCORRENTE"""
"15764770000188,3344,833,""SPC"""
"35727212000150,8452,1307,""SPC"""
"30792098000128,7067,1095,""SPC"""
"1995094000149,443,162,""CONCORRENTE"""
"22761536000162,5670,1008,""SPC"""
"16811780000190,3505,833,""SPC"""
"9308234000175,2044,481,""SPC"""
"17755614000186,3926,838,""CONCORRENTE"""
"20935495000158,4774,882,""SPC"""
"1821486000191,256,161,""SPC"""
"33241600000109,7913,1201,""SPC"""
"18699848000116,4141,843,""SPC"""
"1622004000174,243,160,""SPC"""
"17940522000176,4017,841,""CONCORRENTE"""
"5442651000155,1131,178,""SPC"""
"4945897000187,1034,178,""CONCORRENTE"""
"19979121000155,4539,857,""SPC"""
"22739183000102,5669,1008,""CONCORRENTE"""
"72378805000770,8700,,""CONCORRENTE"""
"10463981000167,2065,560,""CONCORRENTE"""
"23642921000153,6015,1025,""CONCORRENTE"""
"34092754000130,8043,1262,""CONCORRENTE"""
"7827134000120,1778,376,""CONCORRENTE"""
"10852534000108,2174,586,""SPC"""
"19265238000177,4313,846,""CONCORRENTE"""
"30413706000146,7043,1094,""SPC"""
"17153221000100,3632,833,""CONCORRENTE"""
"15057648000171,2990,787,""CONCORRENTE"""
"3418500000136,789,165,""SPC"""
"24195594000100,6015,1028,""SPC"""
"18400130000187,4082,843,""CONCORRENTE"""
"33526857000107,7965,1216,""CONCORRENTE"""
"22527590000148,5416,988,""SPC"""
"25642273000160,6308,1028,""CONCORRENTE"""
"14356205000119,2756,748,""SPC"""
"20951475000170,4785,882,""CONCORRENTE"""
"34496435000190,8227,1263,""SPC"""
"5998631000165,1347,179,""CONCORRENTE"""
"89913560000140,9899,,""SPC"""
"318118000162,16,53,""SPC"""
"25594970000193,6308,1028,""SPC"""
"4455388000176,988,178,""CONCORRENTE"""
"35533964000180,8396,1303,""CONCORRENTE"""
"13062007000180,2613,655,""CONCORRENTE"""
"18068947000108,4039,841,""SPC"""
"21103969000168,4904,921,""SPC"""
"19017167000193,4146,845,""CONCORRENTE"""
"31896326000172,7350,1142,""CONCORRENTE"""
"3084428000158,683,162,""CONCORRENTE"""
"19813247000155,4451,855,""CONCORRENTE"""
"1517403000175,243,160,""CONCORRENTE"""
"33507482000120,7965,1213,""SPC"""
"1496442000133,243,160,""SPC"""
"10653957000190,2077,583,""CONCORRENTE"""
"32767050000195,7748,1166,""CONCORRENTE"""
"2304155000147,577,162,""CONCORRENTE"""
"19223409000103,4255,846,""SPC"""
"7809688000102,1778,374,""SPC"""
"17611097000171,3856,838,""CONCORRENTE"""
"24782321000153,6130,1028,""CONCORRENTE"""
"16354706000191,3373,833,""CONCORRENTE"""
"28839126000173,7043,1054,""CONCORRENTE"""
"7284582000124,1451,289,""SPC"""
"21948305000108,5302,940,""CONCORRENTE"""
"18119816000102,4048,843,""SPC"""
"1152636000111,232,160,""CONCORRENTE"""
"9423787000179,2048,535,""CONCORRENTE"""
"2059970000198,473,162,""CONCORRENTE"""
"32357020000100,7531,1150,""CONCORRENTE"""
"11943744000166,2284,599,""CONCORRENTE"""
"21308647000155,4964,934,""SPC"""
"14261039000177,2754,741,""CONCORRENTE"""
"19028243000166,4151,845,""SPC"""
"20823534000125,4730,862,""CONCORRENTE"""
"14866977000109,2980,787,""CONCORRENTE"""
"16911164000100,3533,833,""CONCORRENTE"""
"9073191000196,1927,395,""CONCORRENTE"""
"17066265000195,3632,833,""SPC"""
"30434967000142,7043,1094,""CONCORRENTE"""
"60132123000612,8584,,""SPC"""
"34511939000132,8228,1263,""CONCORRENTE"""
"13867017000192,2754,705,""CONCORRENTE"""
"33566534000139,7994,1224,""CONCORRENTE"""
"31700533000100,7221,1121,""CONCORRENTE"""
"24339023000193,6015,1028,""CONCORRENTE"""
"33488145000132,7965,1211,""SPC"""
"7841136000173,1778,376,""CONCORRENTE"""
"19139473000100,4230,846,""CONCORRENTE"""
"24393051000199,6015,1028,""CONCORRENTE"""
"9144034000124,1946,395,""CONCORRENTE"""
"2980855000151,683,162,""SPC"""
"15761073000173,3344,833,""CONCORRENTE"""
"26566485000179,6865,1047,""SPC"""
"25266260000134,6268,1028,""CONCORRENTE"""
"83793612000106,8830,,""CONCORRENTE"""
"7499684000167,1722,339,""CONCORRENTE"""
"1308487000137,243,160,""CONCORRENTE"""
"1141981000150,225,160,""SPC"""
"22836133000135,5721,1011,""CONCORRENTE"""
"33663890000170,7994,1257,""CONCORRENTE"""
"16776856000193,3486,833,""CONCORRENTE"""
"25647629000159,6308,1028,""SPC"""
"3306721000384,759,164,""SPC"""
"8574072000235,1816,388,""CONCORRENTE"""
"21343427000162,4964,935,""CONCORRENTE"""
"28924761000159,7043,1054,""CONCORRENTE"""
"29119244000170,7043,1058,""SPC"""
"18020881000178,4032,841,""SPC"""
"32226229000135,7497,1149,""CONCORRENTE"""
"35701621000187,8452,1307,""SPC"""
"18073887000103,4043,841,""CONCORRENTE"""
"22662228000180,5589,1006,""CONCORRENTE"""
"4794537000121,988,178,""CONCORRENTE"""
"30680446000175,7067,1094,""SPC"""
"9178472000103,2019,395,""SPC"""
"25937331000183,6656,1029,""SPC"""
"32437511000161,7566,1156,""SPC"""
"6143071000120,1347,179,""SPC"""
"30920770000113,7067,1095,""CONCORRENTE"""
"19502811000119,4347,852,""SPC"""
"3901461000123,988,167,""SPC"""
"11675962000167,2204,598,""CONCORRENTE"""
"24186446000110,6015,1028,""CONCORRENTE"""
"30179642000160,7043,1087,""CONCORRENTE"""
"24373350000161,6015,1028,""CONCORRENTE"""
"16857273000197,3531,833,""SPC"""
"29467805000121,7043,1078,""SPC"""
"25989683000182,6656,1029,""CONCORRENTE"""
"31280870000195,7110,1110,""CONCORRENTE"""
"33787094001979,7994,1257,""CONCORRENTE"""
"30924487000160,7067,1095,""SPC"""
"35420834000130,8390,1298,""CONCORRENTE"""
"19949663000185,4511,857,""SPC"""
"29794298000130,7043,1080,""SPC"""
"25918510000173,6554,1028,""SPC"""
"10667958000194,2089,586,""SPC"""
"26089146000149,6734,1037,""CONCORRENTE"""
"24077650000101,6015,1028,""CONCORRENTE"""
"24429810000126,6061,1028,""SPC"""
"9111440000190,1942,395,""CONCORRENTE"""
"74055328000141,8724,,""SPC"""
"1697279000410,243,160,""CONCORRENTE"""
"34593432000175,8251,1263,""CONCORRENTE"""
"7771641000199,1778,370,""CONCORRENTE"""
"24386226000130,6015,1028,""SPC"""
"32755320000148,7748,1166,""SPC"""
"12058209000195,2298,602,""SPC"""
"23157643000149,5920,1021,""CONCORRENTE"""
"2334335000171,578,162,""SPC"""
"14534794000188,2870,749,""CONCORRENTE"""
"1615469000106,243,160,""CONCORRENTE"""
"27029488000136,6912,1047,""SPC"""
"22925554000132,5780,1014,""CONCORRENTE"""
"19085845000155,4168,846,""SPC"""
"18361018000184,4066,843,""SPC"""
"15485886000188,3245,822,""SPC"""
"19840050000105,4459,856,""SPC"""
"35950993000147,8507,1354,""CONCORRENTE"""
"19796421000107,4446,853,""CONCORRENTE"""
"11918056000146,2243,598,""SPC"""
"3259273000143,736,162,""SPC"""
"11884710000148,2222,598,""SPC"""
"35668219000148,8452,1306,""SPC"""
"31891414000181,7336,1137,""CONCORRENTE"""
"21942502000101,5302,940,""SPC"""
"33032365000157,7862,1196,""CONCORRENTE"""
"25905105000110,6471,1028,""CONCORRENTE"""
"16926924000153,3547,833,""SPC"""
"33330482000105,7953,1208,""SPC"""
"20289876000107,4565,860,""SPC"""
"21310550000187,4964,934,""SPC"""
"24950555000162,6198,1028,""CONCORRENTE"""
"17897407000166,4015,840,""SPC"""
"22111073000193,5302,950,""SPC"""
"21371142000135,4964,935,""SPC"""
"17598297000131,3844,838,""CONCORRENTE"""
"20706896000136,4677,861,""CONCORRENTE"""
"3612299000123,922,165,""SPC"""
"22987318000140,5805,1017,""SPC"""
"29469153000164,7043,1078,""CONCORRENTE"""
"34239809000192,8087,1262,""SPC"""
"22597408000125,5482,1006,""CONCORRENTE"""
"18106181000109,4048,843,""CONCORRENTE"""
"21437192000178,4964,935,""CONCORRENTE"""
"30623618000179,7067,1094,""SPC"""
"17806675000125,3986,838,""SPC"""
"15705465000115,3315,827,""CONCORRENTE"""
"32547547000106,7675,1156,""CONCORRENTE"""
"35252284000198,8377,1295,""SPC"""
"10496990001550,2067,567,""CONCORRENTE"""
"36087518000151,8521,,""CONCORRENTE"""
"21050732000166,4850,885,""SPC"""
"7541731000193,1769,360,""SPC"""
"7749763000189,1778,367,""CONCORRENTE"""
"26185504000117,6794,1039,""SPC"""
"25684424000143,6308,1028,""SPC"""
"6938265000111,1347,230,""SPC"""
"27170144000142,6932,1047,""CONCORRENTE"""
"18089189000104,4048,842,""CONCORRENTE"""
"22199058000149,5370,951,""CONCORRENTE"""
"500737000173,30,65,""CONCORRENTE"""
"8708981000138,1844,389,""CONCORRENTE"""
"2784162000193,618,162,""CONCORRENTE"""
"20454307000170,4597,861,""SPC"""
"5635116000110,1229,178,""SPC"""
"13128580000149,2695,655,""SPC"""
"32738508000188,7719,1166,""SPC"""
"35867734000157,8486,1343,""CONCORRENTE"""
"15151509000102,3104,787,""CONCORRENTE"""
"27603958000123,6988,1049,""SPC"""
"3858312000129,988,167,""CONCORRENTE"""
"13859117000177,2754,705,""CONCORRENTE"""
"19123143000119,4208,846,""SPC"""
"89249288000146,9899,,""CONCORRENTE"""
"25753215000104,6402,1028,""CONCORRENTE"""
"35764335000160,8456,1312,""CONCORRENTE"""
"21259381000106,4951,931,""CONCORRENTE"""
"23775108000151,6015,1026,""CONCORRENTE"""
"26166167000110,6770,1039,""SPC"""
"8722653000196,1844,389,""SPC"""
"25461886000100,6301,1028,""CONCORRENTE"""
"32445255000154,7566,1156,""SPC"""
"15380771000129,3224,809,""SPC"""
"5255208000175,1102,178,""SPC"""
"957325000167,145,160,""SPC"""
"19058243000109,4154,846,""SPC"""
"2624571000122,582,162,""SPC"""
"32746652000166,7737,1166,""SPC"""
"19542657000109,4367,852,""SPC"""
"25913661000139,6472,1028,""CONCORRENTE"""
"32346695000154,7507,1150,""CONCORRENTE"""
"32746126000104,7733,1166,""CONCORRENTE"""
"3273405000191,749,163,""SPC"""
"617395000176,109,156,""CONCORRENTE"""
"31509405000183,7221,1112,""SPC"""
"12058064000122,2297,600,""CONCORRENTE"""
"13231479000119,2754,656,""CONCORRENTE"""
"22110562000120,5302,950,""CONCORRENTE"""
"14270884000109,2754,746,""CONCORRENTE"""
"8767597000106,1847,394,""CONCORRENTE"""
"31919373000194,7352,1144,""SPC"""
"25905946000128,6471,1028,""SPC"""
"32264326000112,7502,1150,""SPC"""
"1238705000104,243,160,""SPC"""
"17311442000151,3737,833,""CONCORRENTE"""
"26677277000147,6873,1047,""SPC"""
"23997626000110,6015,1028,""SPC"""
"10378221000151,2060,559,""CONCORRENTE"""
"11703553000127,2217,598,""SPC"""
"17271384000180,3694,833,""CONCORRENTE"""
"10731869000240,2143,586,""CONCORRENTE"""
"17432179000159,3749,833,""SPC"""
"23630262000135,6015,1025,""SPC"""
"29449033000103,7043,1077,""CONCORRENTE"""
"24570096000191,6091,1028,""CONCORRENTE"""
"29227408000182,7043,1066,""CONCORRENTE"""
"25927995000161,6579,1028,""SPC"""
"25415914000144,6283,1028,""CONCORRENTE"""
"28765817000170,7043,1052,""CONCORRENTE"""
"15337619000163,3194,796,""SPC"""
"34067664000190,8041,1262,""CONCORRENTE"""
"34672119000122,8289,1265,""CONCORRENTE"""
"3533040000197,834,165,""SPC"""
"34160512000137,8064,1262,""CONCORRENTE"""
"22762752000122,5721,1009,""SPC"""
"14070000000172,2754,738,""SPC"""
"27265085000196,6962,1049,""SPC"""
"78601309000124,8770,,""SPC"""
"34618604000118,8278,1263,""SPC"""
"22529145000117,5422,988,""CONCORRENTE"""
"14263430000100,2754,746,""SPC"""
"13182757000195,2733,655,""CONCORRENTE"""
"27102611000105,6912,1047,""CONCORRENTE"""
"13761316000148,2754,673,""CONCORRENTE"""
"14844209000146,2980,787,""SPC"""
"32816160000108,7750,1170,""SPC"""
"70175260012785,8622,,""SPC"""
"31103473000148,7085,1105,""SPC"""
"41046020000180,8521,,""CONCORRENTE"""
"8596907000177,1823,388,""SPC"""
"6162676000168,1347,179,""SPC"""
"15393610000170,3225,812,""SPC"""
"8978379000110,1925,395,""CONCORRENTE"""
"23175923000180,5941,1021,""SPC"""
"12901411000137,2587,645,""SPC"""
"25827380000163,6420,1028,""CONCORRENTE"""
"25842028000105,6427,1028,""CONCORRENTE"""
"28873288000128,7043,1054,""CONCORRENTE"""
"20924064000196,4774,879,""CONCORRENTE"""
"25947012000159,6656,1029,""SPC"""
"12362466000116,2390,602,""SPC"""
"2892343000133,683,162,""SPC"""
"25515352000100,6308,1028,""CONCORRENTE"""
"1201976000195,243,160,""CONCORRENTE"""
"1916867000154,316,161,""CONCORRENTE"""
"7795201000171,1778,374,""CONCORRENTE"""
"25894758000141,6471,1028,""CONCORRENTE"""
"29471931000150,7043,1078,""SPC"""
"22325728000126,5384,960,""CONCORRENTE"""
"18525114000110,4141,843,""SPC"""
"32839836000170,7774,1191,""CONCORRENTE"""
"13670802000150,2754,666,""SPC"""
"7736946000160,1778,367,""SPC"""
"20761079000180,4728,862,""SPC"""
"296021000104,16,51,""SPC"""
"22351884000161,5389,961,""SPC"""
"34770482000180,8376,1288,""SPC"""
"16798834000124,3500,833,""CONCORRENTE"""
"22919619000137,5766,1014,""CONCORRENTE"""
"14293911000169,2754,746,""SPC"""
"1959899000137,367,162,""CONCORRENTE"""
"14466132000118,2762,748,""SPC"""
"19247420000103,4293,846,""CONCORRENTE"""
"21958304000136,5302,941,""SPC"""
"31567006000179,7221,1119,""SPC"""
"5262196000106,1108,178,""SPC"""
"7771626000140,1778,370,""SPC"""
"35493954000168,8391,1298,""CONCORRENTE"""
"10659768000125,2088,583,""CONCORRENTE"""
"23649017000170,6015,1025,""SPC"""
"23149200000106,5918,1021,""SPC"""
"30509612000175,7043,1094,""SPC"""
"34243191000134,8101,1262,""CONCORRENTE"""
"29509377000152,7043,1078,""SPC"""
"11871141000104,2222,598,""CONCORRENTE"""
"15515901000193,3247,823,""SPC"""
"35848993000130,8484,1331,""SPC"""
"35719878000166,8452,1307,""SPC"""
"22581044000195,5453,1005,""SPC"""
"22699488000120,5620,1007,""SPC"""
"13120847000151,2695,655,""SPC"""
"78656923000193,8774,,""CONCORRENTE"""
"31853084000130,7328,1135,""CONCORRENTE"""
"25616128000105,6308,1028,""SPC"""
"3790015000199,970,166,""CONCORRENTE"""
"21552233000177,5017,937,""SPC"""
"34741427000162,8344,1281,""CONCORRENTE"""
"28550866000195,7042,1050,""SPC"""
"21019777000178,4823,885,""CONCORRENTE"""
"29054295000160,7043,1057,""CONCORRENTE"""
"12739783000109,2587,626,""CONCORRENTE"""
"13768026000126,2754,702,""CONCORRENTE"""
"30279911000160,7043,1094,""CONCORRENTE"""
"77321008000184,8742,,""CONCORRENTE"""
"33728087000177,7994,1257,""SPC"""
"11637267000100,2174,589,""SPC"""
"21816313000192,5177,939,""CONCORRENTE"""
"30520251000168,7062,1094,""CONCORRENTE"""
"28392812000149,7015,1049,""CONCORRENTE"""
"28191698000199,6999,1049,""SPC"""
"14233147000136,2754,740,""SPC"""
"17844131000158,3986,839,""CONCORRENTE"""
"15460783000163,3242,822,""SPC"""
"10460702000101,2065,560,""SPC"""
"5112758000135,1078,178,""SPC"""
"17248708000169,3634,833,""SPC"""
"2988078000191,683,162,""SPC"""
"17827681000169,3986,838,""CONCORRENTE"""
"25741314000176,6402,1028,""CONCORRENTE"""
"20429181000183,4565,860,""CONCORRENTE"""
"2740041000140,599,162,""CONCORRENTE"""
"49460702000147,8568,,""SPC"""
"14481963000169,2764,748,""CONCORRENTE"""
"13881904000115,2754,705,""SPC"""
"17347411000150,3749,833,""SPC"""
"28768086000116,7043,1052,""SPC"""
"28914709000111,7043,1054,""CONCORRENTE"""
"22591651000136,5456,1006,""SPC"""
"31798714000110,7307,1135,""CONCORRENTE"""
"7788767000176,1778,374,""CONCORRENTE"""
"18437247000135,4116,843,""SPC"""
"23306343000184,5949,1025,""SPC"""
"29503178000137,7043,1078,""CONCORRENTE"""
"5660355000120,1256,178,""CONCORRENTE"""
"20004007000199,4539,857,""SPC"""
"32306376000115,7507,1150,""SPC"""
"28743226000100,7043,1051,""CONCORRENTE"""
"6148927000150,1347,179,""CONCORRENTE"""
"20388338000170,4565,860,""CONCORRENTE"""
"21698230000146,5082,937,""CONCORRENTE"""
"20879202000162,4760,862,""CONCORRENTE"""
"28853640000163,7043,1054,""CONCORRENTE"""
"573734000160,109,142,""SPC"""
"34460457000109,8180,1263,""CONCORRENTE"""
"467376000100,30,65,""SPC"""
"14525456000180,2833,748,""CONCORRENTE"""
"11255324000197,2174,586,""CONCORRENTE"""
"30025903000198,7043,1082,""CONCORRENTE"""
"34238070000102,8087,1262,""CONCORRENTE"""
"78071271000397,8770,,""SPC"""
"3105304000101,702,162,""CONCORRENTE"""
"30940983000107,7067,1099,""CONCORRENTE"""
"26561205000130,6863,1047,""CONCORRENTE"""
"17985062000100,4019,841,""SPC"""
"27835569000123,6993,1049,""SPC"""
"25208380000185,6268,1028,""SPC"""
"97546171000152,11920,,""CONCORRENTE"""
"11680570000196,2209,598,""SPC"""
"812358000119,112,159,""CONCORRENTE"""
"11965066000132,2286,599,""SPC"""
"33019958000183,7835,1196,""CONCORRENTE"""
"30506585000187,7043,1094,""CONCORRENTE"""
"12369809000174,2439,603,""SPC"""
"11751786000103,2217,598,""CONCORRENTE"""
"14348474000133,2754,748,""SPC"""
"95770822000168,10099,,""SPC"""
"12097697000140,2338,602,""SPC"""
"26291207000156,6832,1039,""SPC"""
"34669782000178,8288,1264,""SPC"""
"19388959000174,4347,847,""CONCORRENTE"""
"29467079000147,7043,1078,""CONCORRENTE"""
"12878177000174,2587,639,""SPC"""
"28435011000113,7039,1050,""SPC"""
"25747996000124,6402,1028,""SPC"""
"5976825000160,1347,179,""SPC"""
"19256748000188,4300,846,""SPC"""
"21336859000146,4964,935,""SPC"""
"29517304000102,7043,1080,""SPC"""
"7375671000186,1495,299,""SPC"""
"21210082000179,4935,928,""CONCORRENTE"""
"22414184000179,5389,962,""CONCORRENTE"""
"20534294000149,4648,861,""CONCORRENTE"""
"19934501000173,4511,857,""CONCORRENTE"""
"22858397000190,5721,1012,""SPC"""
"27677790000109,6988,1049,""SPC"""
"4326223000102,988,178,""CONCORRENTE"""
"2696189000124,582,162,""SPC"""
"29454364000123,7043,1077,""CONCORRENTE"""
"24180195000167,6015,1028,""SPC"""
"32395897000196,7533,1151,""CONCORRENTE"""
"5284152000187,1116,178,""CONCORRENTE"""
"1422630000117,243,160,""SPC"""
"20012105000178,4539,857,""CONCORRENTE"""
"97301295000178,11677,,""CONCORRENTE"""
"3609267000179,921,165,""CONCORRENTE"""
"1693177000183,243,160,""SPC"""
"22355674000141,5389,961,""CONCORRENTE"""
"24659766000140,6093,1028,""CONCORRENTE"""
"7119101000125,1347,234,""SPC"""
"9486619000122,2048,535,""SPC"""
"17271760000136,3700,833,""SPC"""
"32040895000184,7366,1144,""CONCORRENTE"""
"10572095000171,2069,577,""CONCORRENTE"""
"5611635000149,1218,178,""SPC"""
"31731518000129,7229,1121,""SPC"""
"11354896000123,2174,586,""SPC"""
"11935516000144,2272,599,""SPC"""
"27473552000173,6964,1049,""SPC"""
"23344447000183,5964,1025,""CONCORRENTE"""
"34189700000198,8087,1262,""SPC"""
"33821455000208,7994,1258,""CONCORRENTE"""
"11271250000182,2174,586,""SPC"""
"5293973000260,1116,178,""CONCORRENTE"""
"24807758000102,6131,1028,""CONCORRENTE"""
"5932010000189,1347,179,""SPC"""
"8302767000187,1778,376,""CONCORRENTE"""
"21858060000110,5216,939,""SPC"""
"31914551000194,7352,1142,""SPC"""
"36056014000174,8518,,""CONCORRENTE"""
"32435186000106,7566,1156,""CONCORRENTE"""
"24849322000178,6150,1028,""CONCORRENTE"""
"21210306000142,4937,928,""SPC"""
"22596107000187,5478,1006,""SPC"""
"30533352000173,7062,1094,""SPC"""
"15229284000160,3146,788,""SPC"""
"23307702000118,5949,1025,""CONCORRENTE"""
"25927831000134,6575,1028,""CONCORRENTE"""
"30248047000130,7043,1094,""SPC"""
"15685849000113,3315,827,""CONCORRENTE"""
"11650721000163,2189,591,""CONCORRENTE"""
"21431600000184,4964,935,""CONCORRENTE"""
"186050000105,7,3,""CONCORRENTE"""
"19922948000122,4495,856,""SPC"""
"15413826012832,3229,812,""CONCORRENTE"""
"8810528000138,1861,394,""CONCORRENTE"""
"25942803000196,6656,1029,""SPC"""
"31579901000103,7221,1120,""SPC"""
"25888719000131,6462,1028,""CONCORRENTE"""
"35468772000137,8390,1298,""CONCORRENTE"""
"33704208000140,7994,1257,""CONCORRENTE"""
"28675289000168,7043,1051,""SPC"""
"33363126000180,7965,1209,""SPC"""
"553033000169,109,111,""SPC"""
"26659917000196,6873,1047,""SPC"""
"20902083000111,4764,869,""SPC"""
"22503022000107,5406,988,""CONCORRENTE"""
"92559871000168,9929,,""SPC"""
"34479291000164,8223,1263,""CONCORRENTE"""
"72115033000198,8700,,""SPC"""
"8306056000180,1778,376,""SPC"""
"33556694000105,7994,1221,""SPC"""
"30177205000108,7043,1083,""CONCORRENTE"""
"78531985000179,8770,,""SPC"""
"10861082000112,2174,586,""CONCORRENTE"""
"7434415000112,1653,321,""CONCORRENTE"""
"23311039000125,5955,1025,""SPC"""
"33488752000100,7965,1211,""CONCORRENTE"""
"15387782000130,3224,811,""CONCORRENTE"""
"22167871000137,5362,951,""CONCORRENTE"""
"34179959000158,8079,1262,""CONCORRENTE"""
"1842785000102,259,161,""CONCORRENTE"""
"20832005000198,4744,862,""SPC"""
"35713068000100,8452,1307,""SPC"""
"567427000176,109,113,""SPC"""
"3377839000808,789,164,""SPC"""
"10445656000171,2065,559,""CONCORRENTE"""
"5588025000171,1205,178,""SPC"""
"7350907000120,1488,299,""SPC"""
"4808991000194,996,178,""SPC"""
"21879631000100,5216,939,""SPC"""
"32412224000105,7554,1156,""CONCORRENTE"""
"31154098000165,7088,1105,""SPC"""
"5028409000130,1045,178,""CONCORRENTE"""
"35562086000120,8396,1303,""SPC"""
"26855622000195,6881,1047,""SPC"""
"20449102000104,4596,861,""SPC"""
"35663593000150,8452,1304,""CONCORRENTE"""
"20446206000157,4593,861,""CONCORRENTE"""
"4102160000100,988,178,""SPC"""
"22672796000161,5594,1006,""CONCORRENTE"""
"8042695000267,1778,376,""SPC"""
"15755261000199,3341,833,""SPC"""
"18090594000134,4048,843,""SPC"""
"32064890000191,7375,1146,""CONCORRENTE"""
"4109864000105,988,178,""CONCORRENTE"""
"16101431000184,3370,833,""CONCORRENTE"""
"20592734000114,4677,861,""CONCORRENTE"""
"9389182000109,2044,535,""SPC"""
"15353136000152,3206,796,""SPC"""
"2110082000403,473,162,""SPC"""
"71347074000147,8694,,""CONCORRENTE"""
"15161053000161,3104,787,""CONCORRENTE"""
"30473378000173,7043,1094,""CONCORRENTE"""
"26635741000132,6865,1047,""SPC"""
"5471308000139,1145,178,""CONCORRENTE"""
"7386211000153,1510,299,""CONCORRENTE"""
"30632490000100,7067,1094,""SPC"""
"7335413000176,1486,299,""CONCORRENTE"""
"12862786000135,2587,626,""SPC"""
"11641847000171,2177,590,""CONCORRENTE"""
"22937974000139,5783,1015,""CONCORRENTE"""
"8699857000153,1844,389,""SPC"""
"78025384000194,8763,,""SPC"""
"23856695000103,6015,1027,""CONCORRENTE"""
"32521383000130,7665,1156,""SPC"""
"14688530000189,2898,750,""SPC"""
"35783203000186,8463,1319,""SPC"""
"15369916000190,3206,805,""CONCORRENTE"""
"24443390000132,6072,1028,""SPC"""
"19127697000194,4210,846,""CONCORRENTE"""
"5133643000127,1078,178,""SPC"""
"28824490000160,7043,1054,""SPC"""
"32398602000135,7539,1154,""CONCORRENTE"""
"13782393000184,2754,703,""SPC"""
"1182491000100,237,160,""SPC"""
"21013793000153,4823,885,""SPC"""
"10652903000100,2069,582,""CONCORRENTE"""
"35758106000133,8452,1307,""CONCORRENTE"""
"26386843000161,6848,1040,""SPC"""
"25428628000113,6283,1028,""SPC"""
"30518648000115,7043,1094,""SPC"""
"15770102000163,3354,833,""SPC"""
"28034915000137,6994,1049,""CONCORRENTE"""
"5299236000194,1116,178,""SPC"""
"14227902000170,2754,738,""CONCORRENTE"""
"11650683000149,2188,591,""SPC"""
"30784764000186,7067,1095,""CONCORRENTE"""
"26745850000102,6881,1047,""SPC"""
"21723110000151,5135,937,""CONCORRENTE"""
"4508662000128,988,178,""CONCORRENTE"""
"32823987000130,7756,1174,""CONCORRENTE"""
"16584498000117,3460,833,""SPC"""
"22509393000104,5406,988,""CONCORRENTE"""
"35874992000160,8488,1344,""CONCORRENTE"""
"13576461000159,2754,666,""CONCORRENTE"""
"17302672000154,3726,833,""SPC"""
"22527893000160,5416,988,""CONCORRENTE"""
"15099838000151,3047,787,""CONCORRENTE"""
"25898039000107,6471,1028,""CONCORRENTE"""
"14773441000130,2980,764,""SPC"""
"21834089000161,5198,939,""CONCORRENTE"""
"17928899000100,4017,841,""SPC"""
"35569964000130,8396,1303,""CONCORRENTE"""
"25936693000150,6656,1029,""CONCORRENTE"""
"14522180000186,2812,748,""SPC"""
"19009780000169,4141,844,""SPC"""
"32531768000188,7675,1156,""SPC"""
"22673352000140,5596,1006,""SPC"""
"10576590000159,2069,579,""SPC"""
"18750152000177,4141,844,""CONCORRENTE"""
"12995408000120,2605,653,""SPC"""
"15731879000119,3315,833,""CONCORRENTE"""
"9445377000129,2048,535,""SPC"""
"19054711000177,4154,846,""CONCORRENTE"""
"22477303000132,5406,977,""SPC"""
"24665394000165,6115,1028,""CONCORRENTE"""
"23006604000140,5895,1018,""SPC"""
"22337453000140,5384,960,""SPC"""
"31744605000110,7241,1125,""CONCORRENTE"""
"11288264000109,2174,586,""CONCORRENTE"""
"60691672000112,8589,,""CONCORRENTE"""
"21077065000105,4877,893,""CONCORRENTE"""
"20175679000167,4565,859,""SPC"""
"26725559000172,6873,1047,""CONCORRENTE"""
"6095853000130,1347,179,""CONCORRENTE"""
"22849762000108,5721,1012,""CONCORRENTE"""
"23179421000127,5941,1023,""SPC"""
"22806969000197,5721,1010,""CONCORRENTE"""
"31918584003551,7352,1144,""CONCORRENTE"""
"21355471000192,4964,935,""SPC"""
"18555753000129,4141,843,""SPC"""
"23540284000104,6015,1025,""SPC"""
"10510863000162,2069,572,""CONCORRENTE"""
"14017913000125,2754,717,""SPC"""
"19311855000161,4341,847,""CONCORRENTE"""
"24323579000191,6015,1028,""SPC"""
"25896455000168,6471,1028,""SPC"""
"11597397000167,2174,589,""CONCORRENTE"""
"14705746000105,2973,751,""CONCORRENTE"""
"31712935000124,7221,1121,""CONCORRENTE"""
"14235230000144,2754,740,""CONCORRENTE"""
"8491295000158,1778,378,""CONCORRENTE"""
"13193988000102,2754,655,""SPC"""
"31054659000154,7069,1101,""SPC"""
"25934125000110,6656,1029,""SPC"""
"29208804000162,7043,1066,""SPC"""
"6789845000194,1347,229,""SPC"""
"27267420000195,6962,1049,""CONCORRENTE"""
"31422011000193,7208,1112,""CONCORRENTE"""
"12874854000186,2587,634,""SPC"""
"19919407000145,4493,856,""CONCORRENTE"""
"33241875000134,7918,1201,""CONCORRENTE"""
"29723159000116,7043,1080,""SPC"""
"28954462000167,7043,1054,""SPC"""
