"ID_CIDADE,""DES_CIDADE"",""DES_SIGLA_ESTADO"",""DES_REGIAO_IBGE"""
"9655,""SAO JOSE DA BELA VISTA"",""SP"",""SUDESTE"""
"9669,""SAO PEDRO"",""SP"",""SUDESTE"""
"9681,""SARUTAIA"",""SP"",""SUDESTE"""
"9691,""SIMOES"",""SP"",""SUDESTE"""
"9371,""MOGI MIRIM"",""SP"",""SUDESTE"""
"9382,""MONTE MOR"",""SP"",""SUDESTE"""
"9393,""NANTES"",""SP"",""SUDESTE"""
"9402,""NOVA ALEXANDRIA"",""SP"",""SUDESTE"""
"9417,""NOVA VENEZA"",""SP"",""SUDESTE"""
"9431,""ORLANDIA"",""SP"",""SUDESTE"""
"9443,""PALMEIRA D'OESTE"",""SP"",""SUDESTE"""
"9458,""PARISI"",""SP"",""SUDESTE"""
"9471,""PEDRANOPOLIS"",""SP"",""SUDESTE"""
"9499,""PIRAPORA DO BOM JESUS"",""SP"",""SUDESTE"""
"9516,""POPULINA"",""SP"",""SUDESTE"""
"2610,""TURIACU"",""MA"",""NORDESTE"""
"2611,""TURILANDIA"",""MA"",""NORDESTE"""
"2612,""TUTOIA"",""MA"",""NORDESTE"""
"2613,""URBANO SANTOS"",""MA"",""NORDESTE"""
"2615,""VIANA"",""MA"",""NORDESTE"""
"2616,""VILA NOVA DOS MARTIRIOS"",""MA"",""NORDESTE"""
"2617,""VITORIA DO MEARIM"",""MA"",""NORDESTE"""
"2618,""VITORINO FREIRE"",""MA"",""NORDESTE"""
"4272,""ACORIZAL"",""MT"",""CENTRO-OESTE"""
"4273,""AGUA BOA"",""MT"",""CENTRO-OESTE"""
"4274,""AGUA FRIA"",""MT"",""CENTRO-OESTE"""
"4275,""AGUACU"",""MT"",""CENTRO-OESTE"""
"4277,""AGUAS CLARAS"",""MT"",""CENTRO-OESTE"""
"4278,""AINHUMAS"",""MT"",""CENTRO-OESTE"""
"4279,""ALCANTILADO"",""MT"",""CENTRO-OESTE"""
"4280,""ALTA FLORESTA"",""MT"",""CENTRO-OESTE"""
"4281,""ALTO ARAGUAIA"",""MT"",""CENTRO-OESTE"""
"4282,""ALTO BOA VISTA"",""MT"",""CENTRO-OESTE"""
"4283,""ALTO COITE"",""MT"",""CENTRO-OESTE"""
"4285,""ALTO JURUENA"",""MT"",""CENTRO-OESTE"""
"4286,""ALTO PARAGUAI"",""MT"",""CENTRO-OESTE"""
"4287,""ALTO PARAISO"",""MT"",""CENTRO-OESTE"""
"1548,""NOVA RUSSAS"",""CE"",""NORDESTE"""
"1549,""NOVA VIDA"",""CE"",""NORDESTE"""
"1550,""NOVO ASSIS"",""CE"",""NORDESTE"""
"1551,""NOVO ORIENTE"",""CE"",""NORDESTE"""
"1552,""NOVO ORIENTE"",""CE"",""NORDESTE"""
"1553,""OCARA"",""CE"",""NORDESTE"""
"1554,""OITICICA"",""CE"",""NORDESTE"""
"1555,""OITICICA"",""CE"",""NORDESTE"""
"1556,""OLHO-D'AGUA"",""CE"",""NORDESTE"""
"1557,""OLHO-D'AGUA DA BICA"",""CE"",""NORDESTE"""
"1558,""OLIVEIRAS"",""CE"",""NORDESTE"""
"1559,""OROS"",""CE"",""NORDESTE"""
"1560,""PACAJUS"",""CE"",""NORDESTE"""
"1561,""PACATUBA"",""CE"",""NORDESTE"""
"1562,""PACOTI"",""CE"",""NORDESTE"""
"1563,""PACUJA"",""CE"",""NORDESTE"""
"1564,""PADRE CICERO"",""CE"",""NORDESTE"""
"1565,""PADRE LINHARES"",""CE"",""NORDESTE"""
"1566,""PADRE VIEIRA"",""CE"",""NORDESTE"""
"1567,""PAJEU"",""CE"",""NORDESTE"""
"1569,""PALESTINA"",""CE"",""NORDESTE"""
"1570,""PALESTINA"",""CE"",""NORDESTE"""
"1571,""PALESTINA DO NORTE"",""CE"",""NORDESTE"""
"1572,""PALHANO"",""CE"",""NORDESTE"""
"1573,""PALMACIA"",""CE"",""NORDESTE"""
"1574,""PALMATORIA"",""CE"",""NORDESTE"""
"1575,""PANACUI"",""CE"",""NORDESTE"""
"10776,""PAPARA"",""CE"",""NORDESTE"""
"1576,""PARACUA"",""CE"",""NORDESTE"""
"1577,""PARACURU"",""CE"",""NORDESTE"""
"1578,""PARAIPABA"",""CE"",""NORDESTE"""
"11629,""PARAISO"",""CE"",""NORDESTE"""
"1579,""PARAJURU"",""CE"",""NORDESTE"""
"1580,""PARAMBU"",""CE"",""NORDESTE"""
"1581,""PARAMOTI"",""CE"",""NORDESTE"""
"1582,""PARANGABA"",""CE"",""NORDESTE"""
"1583,""PARAPUI"",""CE"",""NORDESTE"""
"1584,""PARAZINHO"",""CE"",""NORDESTE"""
"1585,""PARIPUEIRA"",""CE"",""NORDESTE"""
"1586,""PASSAGEM"",""CE"",""NORDESTE"""
"1587,""PASSAGEM"",""CE"",""NORDESTE"""
"1588,""PASSAGEM FUNDA"",""CE"",""NORDESTE"""
"1589,""PASTA"",""CE"",""NORDESTE"""
"1590,""PATACAS"",""CE"",""NORDESTE"""
"10122,""PATOS DOS LIBERATOS"",""CE"",""NORDESTE"""
"1591,""PATRIARCA"",""CE"",""NORDESTE"""
"1592,""PAVUNA"",""CE"",""NORDESTE"""
"1593,""PECEM"",""CE"",""NORDESTE"""
"1594,""PEDRA BRANCA"",""CE"",""NORDESTE"""
"1595,""PEDRA BRANCA"",""CE"",""NORDESTE"""
"1596,""PEDRAS"",""CE"",""NORDESTE"""
"11529,""PEDRAS BRANCAS"",""CE"",""NORDESTE"""
"1597,""PEDRINHAS"",""CE"",""NORDESTE"""
"1598,""PEIXE"",""CE"",""NORDESTE"""
"1599,""PEIXE GORDO"",""CE"",""NORDESTE"""
"1600,""PENAFORTE"",""CE"",""NORDESTE"""
"10771,""PENEDO"",""CE"",""NORDESTE"""
"1601,""PENTECOSTE"",""CE"",""NORDESTE"""
"1602,""PEREIRO"",""CE"",""NORDESTE"""
"1603,""PERNAMBUQUINHO"",""CE"",""NORDESTE"""
"1604,""PESSOA ANTA"",""CE"",""NORDESTE"""
"1605,""PINDOGUABA"",""CE"",""NORDESTE"""
"1606,""PINDORETAMA"",""CE"",""NORDESTE"""
"1607,""PIO X"",""CE"",""NORDESTE"""
"1608,""PIQUET CARNEIRO"",""CE"",""NORDESTE"""
"1609,""DAMIAO CARNEIRO"",""CE"",""NORDESTE"""
"1610,""PIRANGI"",""CE"",""NORDESTE"""
"1611,""PIRES FERREIRA"",""CE"",""NORDESTE"""
"1612,""PITOMBEIRA"",""CE"",""NORDESTE"""
"1613,""PITOMBEIRAS"",""CE"",""NORDESTE"""
"1614,""PLACIDO MARTINS"",""CE"",""NORDESTE"""
"1615,""POCO"",""CE"",""NORDESTE"""
"1616,""POCO COMPRIDO"",""CE"",""NORDESTE"""
"1617,""POCO COMPRIDO"",""CE"",""NORDESTE"""
"1618,""POCO GRANDE"",""CE"",""NORDESTE"""
"1619,""ROSARIO"",""CE"",""NORDESTE"""
"1620,""PONTA DA SERRA"",""CE"",""NORDESTE"""
"1621,""PORANGA"",""CE"",""NORDESTE"""
"1622,""PORFIRIO SAMPAIO"",""CE"",""NORDESTE"""
"1623,""PORTEIRAS"",""CE"",""NORDESTE"""
"1624,""POTENGI"",""CE"",""NORDESTE"""
"1625,""POTI"",""CE"",""NORDESTE"""
"1626,""POTIRETAMA"",""CE"",""NORDESTE"""
"1627,""PRATA"",""CE"",""NORDESTE"""
"11676,""PREFEITA SUELY PINHEIRO"",""CE"",""NORDESTE"""
"1628,""PRUDENTE DE MORAIS"",""CE"",""NORDESTE"""
"1629,""QUATIGUABA"",""CE"",""NORDESTE"""
"1630,""QUEIMADOS"",""CE"",""NORDESTE"""
"1631,""QUIMAMI"",""CE"",""NORDESTE"""
"1632,""QUINCOE"",""CE"",""NORDESTE"""
"1633,""QUINCUNCA"",""CE"",""NORDESTE"""
"1634,""QUITAIUS"",""CE"",""NORDESTE"""
"4433,""PEIXOTO DE AZEVEDO"",""MT"",""CENTRO-OESTE"""
"12032,""PIRATININGA"",""MT"",""CENTRO-OESTE"""
"4434,""PIRIZAL"",""MT"",""CENTRO-OESTE"""
"4436,""PLANALTO DA SERRA"",""MT"",""CENTRO-OESTE"""
"4437,""POCONE"",""MT"",""CENTRO-OESTE"""
"4438,""POMBAS"",""MT"",""CENTRO-OESTE"""
"4439,""PONTAL DO ARAGUAIA"",""MT"",""CENTRO-OESTE"""
"4440,""PONTE BRANCA"",""MT"",""CENTRO-OESTE"""
"4442,""PONTES E LACERDA"",""MT"",""CENTRO-OESTE"""
"4443,""PONTINOPOLIS"",""MT"",""CENTRO-OESTE"""
"4444,""PORTO ALEGRE DO NORTE"",""MT"",""CENTRO-OESTE"""
"4445,""PORTO DOS GAUCHOS"",""MT"",""CENTRO-OESTE"""
"4447,""PORTO ESTRELA"",""MT"",""CENTRO-OESTE"""
"4448,""POXOREU"",""MT"",""CENTRO-OESTE"""
"4449,""PRAIA RICA"",""MT"",""CENTRO-OESTE"""
"4450,""PRIMAVERA"",""MT"",""CENTRO-OESTE"""
"4452,""PROGRESSO"",""MT"",""CENTRO-OESTE"""
"4453,""QUERENCIA"",""MT"",""CENTRO-OESTE"""
"4454,""RANCHARIA"",""MT"",""CENTRO-OESTE"""
"4455,""RESERVA DO CABACAL"",""MT"",""CENTRO-OESTE"""
"4456,""RIBEIRAO CASCALHEIRA"",""MT"",""CENTRO-OESTE"""
"4458,""RIBEIRAOZINHO"",""MT"",""CENTRO-OESTE"""
"4459,""RIO BRANCO"",""MT"",""CENTRO-OESTE"""
"4460,""RIO MANSO"",""MT"",""CENTRO-OESTE"""
"4461,""RIOLANDIA"",""MT"",""CENTRO-OESTE"""
"4463,""ROSARIO OESTE"",""MT"",""CENTRO-OESTE"""
"4464,""SALTO DO CEU"",""MT"",""CENTRO-OESTE"""
"4465,""SANGRADOURO"",""MT"",""CENTRO-OESTE"""
"4466,""SANTA CARMEM"",""MT"",""CENTRO-OESTE"""
"10098,""SANTA CRUZ DO XINGU"",""MT"",""CENTRO-OESTE"""
"4467,""SANTA ELVIRA"",""MT"",""CENTRO-OESTE"""
"4468,""SANTA FE"",""MT"",""CENTRO-OESTE"""
"4469,""SANTA RITA"",""MT"",""CENTRO-OESTE"""
"10094,""SANTA RITA DO TRIVELATO"",""MT"",""CENTRO-OESTE"""
"4470,""SANTA TEREZINHA"",""MT"",""CENTRO-OESTE"""
"12035,""SANTA TEREZINHA DO RIO FERRO"",""MT"",""CENTRO-OESTE"""
"4471,""SANTANINHA"",""MT"",""CENTRO-OESTE"""
"4472,""SANTO AFONSO"",""MT"",""CENTRO-OESTE"""
"10096,""SANTO ANTONIO DO LESTE"",""MT"",""CENTRO-OESTE"""
"4473,""SANTO ANTONIO DO LEVERGER"",""MT"",""CENTRO-OESTE"""
"12033,""SANTO ANTONIO DO RIO BONITO"",""MT"",""CENTRO-OESTE"""
"4474,""SANTO ANTONIO DO RIO BONITO"",""MT"",""CENTRO-OESTE"""
"4475,""SAO CRISTOVAO"",""MT"",""CENTRO-OESTE"""
"4477,""SAO FELIX DO ARAGUAIA"",""MT"",""CENTRO-OESTE"""
"4478,""SAO JOAQUIM"",""MT"",""CENTRO-OESTE"""
"4479,""SAO JORGE"",""MT"",""CENTRO-OESTE"""
"4480,""SAO JOSE"",""MT"",""CENTRO-OESTE"""
"4481,""SAO JOSE DO APUI"",""MT"",""CENTRO-OESTE"""
"12071,""SAO JOSE DO PINGADOR"",""MT"",""CENTRO-OESTE"""
"4483,""SAO JOSE DO POVO"",""MT"",""CENTRO-OESTE"""
"4484,""SAO JOSE DO RIO CLARO"",""MT"",""CENTRO-OESTE"""
"4790,""SAO JOAO DO PIRIA"",""PA"",""NORTE"""
"4791,""SAO JOAO DOS RAMOS"",""PA"",""NORTE"""
"4792,""SAO JOAQUIM DO TAPARA"",""PA"",""NORTE"""
"4793,""SAO JORGE"",""PA"",""NORTE"""
"4794,""SAO JOSE DO GURUPI"",""PA"",""NORTE"""
"4795,""SAO JOSE DO PIRIA"",""PA"",""NORTE"""
"4796,""SAO LUIZ DO TAPAJOS"",""PA"",""NORTE"""
"11119,""SAO MIGUEL DE PRACUUBA"",""PA"",""NORTE"""
"4797,""SAO MIGUEL DO GUAMA"",""PA"",""NORTE"""
"4798,""SAO MIGUEL DOS MACACOS"",""PA"",""NORTE"""
"4799,""SAO PEDRO DE VISEU"",""PA"",""NORTE"""
"4800,""SAO PEDRO DO CAPIM"",""PA"",""NORTE"""
"4801,""SAO RAIMUNDO DE BORRALHOS"",""PA"",""NORTE"""
"4802,""SAO RAIMUNDO DO ARAGUAIA"",""PA"",""NORTE"""
"4803,""SAO RAIMUNDO DOS FURTADOS"",""PA"",""NORTE"""
"4804,""SAO ROBERTO"",""PA"",""NORTE"""
"4805,""SAO SEBASTIAO DA BOA VISTA"",""PA"",""NORTE"""
"4806,""SAO SEBASTIAO DE VICOSA"",""PA"",""NORTE"""
"4807,""SAPUCAIA"",""PA"",""NORTE"""
"4808,""SENADOR JOSE PORFIRIO"",""PA"",""NORTE"""
"4809,""SERRA PELADA"",""PA"",""NORTE"""
"4810,""SOURE"",""PA"",""NORTE"""
"4811,""TAILANDIA"",""PA"",""NORTE"""
"4812,""TATUTEUA"",""PA"",""NORTE"""
"4813,""TAUARI"",""PA"",""NORTE"""
"4814,""TAUARIZINHO"",""PA"",""NORTE"""
"4815,""TENTUGAL"",""PA"",""NORTE"""
"4816,""TERRA ALTA"",""PA"",""NORTE"""
"4817,""TERRA SANTA"",""PA"",""NORTE"""
"4818,""TIJOCA"",""PA"",""NORTE"""
"4819,""TIMBOTEUA"",""PA"",""NORTE"""
"4820,""TOME-ACU"",""PA"",""NORTE"""
"4821,""TRACUATEUA"",""PA"",""NORTE"""
"4822,""TRAIRAO"",""PA"",""NORTE"""
"6613,""SAO BRAZ"",""PR"",""SUL"""
"6614,""SAO BRAZ"",""PR"",""SUL"""
"6615,""SAO CAMILO"",""PR"",""SUL"""
"6616,""SAO CARLOS DO IVAI"",""PR"",""SUL"""
"6617,""SAO CIRILO"",""PR"",""SUL"""
"6618,""SAO CLEMENTE"",""PR"",""SUL"""
"6620,""SAO CRISTOVAO"",""PR"",""SUL"""
"6619,""SAO CRISTOVAO"",""PR"",""SUL"""
"6621,""SAO DOMINGOS"",""PR"",""SUL"""
"6623,""SAO DOMINGOS"",""PR"",""SUL"""
"6622,""SAO DOMINGOS"",""PR"",""SUL"""
"6626,""SAO FRANCISCO"",""PR"",""SUL"""
"6625,""SAO FRANCISCO"",""PR"",""SUL"""
"6624,""SAO FRANCISCO"",""PR"",""SUL"""
"6627,""SAO FRANCISCO DE IMBAU"",""PR"",""SUL"""
"6628,""SAO FRANCISCO DE SALES"",""PR"",""SUL"""
"6630,""SAO GABRIEL"",""PR"",""SUL"""
"6629,""SAO GABRIEL"",""PR"",""SUL"""
"6631,""SAO GOTARDO"",""PR"",""SUL"""
"6632,""SAO JERONIMO DA SERRA"",""PR"",""SUL"""
"6634,""SAO JOAO"",""PR"",""SUL"""
"6635,""SAO JOAO"",""PR"",""SUL"""
"6636,""SAO JOAO"",""PR"",""SUL"""
"6633,""SAO JOAO"",""PR"",""SUL"""
"6638,""SAO JOAO DA BOA VISTA"",""PR"",""SUL"""
"6639,""SAO JOAO DO CAIUA"",""PR"",""SUL"""
"6640,""SAO JOAO DO IVAI"",""PR"",""SUL"""
"6641,""SAO JOAO DO PINHAL"",""PR"",""SUL"""
"6642,""SAO JOAO DO TRIUNFO"",""PR"",""SUL"""
"6637,""SAO JOAO D'OESTE"",""PR"",""SUL"""
"6643,""SAO JOAQUIM"",""PR"",""SUL"""
"6644,""SAO JOAQUIM"",""PR"",""SUL"""
"6645,""SAO JOAQUIM DO PONTAL"",""PR"",""SUL"""
"6647,""SAO JORGE DO IVAI"",""PR"",""SUL"""
"6648,""SAO JORGE DO PATROCINIO"",""PR"",""SUL"""
"6646,""SAO JORGE D'OESTE"",""PR"",""SUL"""
"6649,""SAO JOSE"",""PR"",""SUL"""
"6650,""SAO JOSE"",""PR"",""SUL"""
"6651,""SAO JOSE DA BOA VISTA"",""PR"",""SUL"""
"6652,""SAO JOSE DAS PALMEIRAS"",""PR"",""SUL"""
"6653,""SAO JOSE DO IGUACU"",""PR"",""SUL"""
"6654,""SAO JOSE DO ITAVO"",""PR"",""SUL"""
"6655,""SAO JOSE DO IVAI"",""PR"",""SUL"""
"6656,""SAO JOSE DOS PINHAIS"",""PR"",""SUL"""
"6657,""SAO JUDAS TADEU"",""PR"",""SUL"""
"6658,""SAO LEONARDO"",""PR"",""SUL"""
"6659,""SAO LOURENCO"",""PR"",""SUL"""
"6660,""SAO LOURENCO"",""PR"",""SUL"""
"6667,""SAO LUIZ"",""PR"",""SUL"""
"6665,""SAO LUIZ"",""PR"",""SUL"""
"6668,""SAO LUIZ"",""PR"",""SUL"""
"6661,""SAO LUIZ"",""PR"",""SUL"""
"6664,""SAO LUIZ"",""PR"",""SUL"""
"6663,""SAO LUIZ"",""PR"",""SUL"""
"6662,""SAO LUIZ"",""PR"",""SUL"""
"6666,""SAO LUIZ"",""PR"",""SUL"""
"11199,""SAO LUIZ DO OESTE"",""PR"",""SUL"""
"6669,""SAO LUIZ DO PURUNA"",""PR"",""SUL"""
"6670,""SAO MANOEL DO PARANA"",""PR"",""SUL"""
"6672,""SAO MARCOS"",""PR"",""SUL"""
"6671,""SAO MARCOS"",""PR"",""SUL"""
"6673,""SAO MARTINHO"",""PR"",""SUL"""
"6674,""SAO MATEUS DO SUL"",""PR"",""SUL"""
"6676,""SAO MIGUEL"",""PR"",""SUL"""
"6677,""SAO MIGUEL"",""PR"",""SUL"""
"6675,""SAO MIGUEL"",""PR"",""SUL"""
"6678,""SAO MIGUEL DO CAMBUI"",""PR"",""SUL"""
"6679,""SAO MIGUEL DO IGUACU"",""PR"",""SUL"""
"6680,""SAO PAULO"",""PR"",""SUL"""
"6685,""SAO PEDRO"",""PR"",""SUL"""
"6683,""SAO PEDRO"",""PR"",""SUL"""
"6682,""SAO PEDRO"",""PR"",""SUL"""
"6681,""SAO PEDRO"",""PR"",""SUL"""
"6684,""SAO PEDRO"",""PR"",""SUL"""
"6686,""SAO PEDRO DO FLORIDO"",""PR"",""SUL"""
"6687,""SAO PEDRO DO IGUACU"",""PR"",""SUL"""
"6688,""SAO PEDRO DO IVAI"",""PR"",""SUL"""
"6689,""SAO PEDRO DO PARANA"",""PR"",""SUL"""
"6690,""SAO PEDRO LOPEI"",""PR"",""SUL"""
"6691,""SAO PIO X"",""PR"",""SUL"""
"6692,""SAO ROQUE"",""PR"",""SUL"""
"6693,""SAO ROQUE"",""PR"",""SUL"""
"6694,""SAO ROQUE"",""PR"",""SUL"""
"10735,""SAO ROQUE DO CHOPIM"",""PR"",""SUL"""
"6695,""SAO ROQUE DO PINHAL"",""PR"",""SUL"""
"6696,""SAO SALVADOR"",""PR"",""SUL"""
"6699,""SAO SEBASTIAO"",""PR"",""SUL"""
"6697,""SAO SEBASTIAO"",""PR"",""SUL"""
"6698,""SAO SEBASTIAO"",""PR"",""SUL"""
"6700,""SAO SEBASTIAO"",""PR"",""SUL"""
"6701,""SAO SEBASTIAO"",""PR"",""SUL"""
"6702,""SAO SEBASTIAO DA AMOREIRA"",""PR"",""SUL"""
"6703,""SAO SILVESTRE"",""PR"",""SUL"""
"6704,""SAO TOME"",""PR"",""SUL"""
"6705,""SAO VALENTIM"",""PR"",""SUL"""
"6706,""SAO VICENTE"",""PR"",""SUL"""
"6707,""SAPE"",""PR"",""SUL"""
"6708,""SAPOPEMA"",""PR"",""SUL"""
"6709,""SARANDI"",""PR"",""SUL"""
"6710,""SARANDI"",""PR"",""SUL"""
"6711,""SAUDADE DO IGUACU"",""PR"",""SUL"""
"6712,""SEDE ALVORADA"",""PR"",""SUL"""
"6713,""SEDE CHAPARRAL"",""PR"",""SUL"""
"6714,""SEDE NOVA SANT'ANA"",""PR"",""SUL"""
"6715,""SEDE PROGRESSO"",""PR"",""SUL"""
"6716,""SEDE PROGRESSO"",""PR"",""SUL"""
"6717,""SELVA"",""PR"",""SUL"""
"6718,""SENGES"",""PR"",""SUL"""
"6719,""SENHOR BOM JESUS DOS GRAMADOS"",""PR"",""SUL"""
"6720,""SERRA DOS DOURADOS"",""PR"",""SUL"""
"5858,""BOM RETIRO"",""PR"",""SUL"""
"5861,""BOM RETIRO"",""PR"",""SUL"""
"5860,""BOM RETIRO"",""PR"",""SUL"""
"5859,""BOM RETIRO"",""PR"",""SUL"""
"5862,""BOM SUCESSO"",""PR"",""SUL"""
"5863,""BOM SUCESSO"",""PR"",""SUL"""
"5864,""BOM SUCESSO DO SUL"",""PR"",""SUL"""
"5865,""BORDA DO CAMPO"",""PR"",""SUL"""
"5867,""BORMAN"",""PR"",""SUL"""
"5868,""BORRAZOPOLIS"",""PR"",""SUL"""
"5869,""BOTUQUARA"",""PR"",""SUL"""
"5870,""BOURBONIA"",""PR"",""SUL"""
"5871,""BRAGANEY"",""PR"",""SUL"""
"5872,""BRAGANTINA"",""PR"",""SUL"""
"5873,""BRASILANDIA DO SUL"",""PR"",""SUL"""
"5874,""BUGRE"",""PR"",""SUL"""
"5875,""BULCAO"",""PR"",""SUL"""
"5876,""CABRITO"",""PR"",""SUL"""
"5877,""CACATU"",""PR"",""SUL"""
"5878,""CACHOEIRA"",""PR"",""SUL"""
"5879,""CACHOEIRA DE CIMA"",""PR"",""SUL"""
"5880,""CACHOEIRA DE SAO JOSE"",""PR"",""SUL"""
"5881,""CACHOEIRA DO ESPIRITO SANTO"",""PR"",""SUL"""
"5883,""CACHOEIRINHA"",""PR"",""SUL"""
"5884,""CADEADINHO"",""PR"",""SUL"""
"5885,""CAETANO MENDES"",""PR"",""SUL"""
"5886,""CAFEARA"",""PR"",""SUL"""
"5887,""CAFEEIROS"",""PR"",""SUL"""
"5888,""CAFELANDIA"",""PR"",""SUL"""
"5889,""CAFEZAL DO SUL"",""PR"",""SUL"""
"5890,""CAITA"",""PR"",""SUL"""
"10430,""CAIVA"",""PR"",""SUL"""
"5892,""CALIFORNIA"",""PR"",""SUL"""
"5893,""CALOGERAS"",""PR"",""SUL"""
"5894,""CAMBARA"",""PR"",""SUL"""
"5895,""CAMBE"",""PR"",""SUL"""
"5896,""CAMBIJU"",""PR"",""SUL"""
"5897,""CAMBIRA"",""PR"",""SUL"""
"5898,""CAMPESTRINHO"",""PR"",""SUL"""
"5899,""CAMPINA"",""PR"",""SUL"""
"5901,""CAMPINA"",""PR"",""SUL"""
"5900,""CAMPINA"",""PR"",""SUL"""
"5902,""CAMPINA DA LAGOA"",""PR"",""SUL"""
"5903,""CAMPINA DO MIRANGUAVA"",""PR"",""SUL"""
"5904,""CAMPINA DO SIMAO"",""PR"",""SUL"""
"7996,""PORTO LUCENA"",""RS"",""SUL"""
"7997,""PORTO MAUA"",""RS"",""SUL"""
"7998,""PORTO VERA CRUZ"",""RS"",""SUL"""
"7999,""PORTO XAVIER"",""RS"",""SUL"""
"8000,""POUSO NOVO"",""RS"",""SUL"""
"8001,""POVO NOVO"",""RS"",""SUL"""
"8002,""POVOADO TOZZO"",""RS"",""SUL"""
"11562,""PRADO NOVO"",""RS"",""SUL"""
"8003,""PRANCHADA"",""RS"",""SUL"""
"8004,""PRATOS"",""RS"",""SUL"""
"8005,""PRESIDENTE LUCENA"",""RS"",""SUL"""
"8006,""PROGRESSO"",""RS"",""SUL"""
"8007,""PROGRESSO"",""RS"",""SUL"""
"8008,""PROGRESSO"",""RS"",""SUL"""
"8009,""PROGRESSO"",""RS"",""SUL"""
"8010,""PROTASIO ALVES"",""RS"",""SUL"""
"8011,""PULADOR"",""RS"",""SUL"""
"8012,""PUTINGA"",""RS"",""SUL"""
"8013,""QUARAI"",""RS"",""SUL"""
"8014,""QUARAIM"",""RS"",""SUL"""
"8015,""QUATRO IRMAOS"",""RS"",""SUL"""
"8016,""QUEVEDOS"",""RS"",""SUL"""
"8017,""QUILOMBO"",""RS"",""SUL"""
"8018,""QUINTA"",""RS"",""SUL"""
"8019,""QUINTAO"",""RS"",""SUL"""
"8020,""QUINZE DE NOVEMBRO"",""RS"",""SUL"""
"8021,""QUITERIA"",""RS"",""SUL"""
"8022,""RANCHO VELHO"",""RS"",""SUL"""
"8023,""REDENTORA"",""RS"",""SUL"""
"8024,""REFUGIADO"",""RS"",""SUL"""
"8025,""RELVADO"",""RS"",""SUL"""
"8026,""RESTINGA SECA"",""RS"",""SUL"""
"8027,""RESTINGA SECA"",""RS"",""SUL"""
"11876,""RINCAO DE SAO MIGUEL"",""RS"",""SUL"""
"8028,""RINCAO DE SAO PEDRO"",""RS"",""SUL"""
"8029,""RINCAO DEL REI"",""RS"",""SUL"""
"8030,""RINCAO DO CRISTOVAO PEREIRA"",""RS"",""SUL"""
"8031,""RINCAO DO MEIO"",""RS"",""SUL"""
"8032,""RINCAO DO SEGREDO"",""RS"",""SUL"""
"8033,""RINCAO DOCE"",""RS"",""SUL"""
"8034,""RINCAO DOS KROEFF"",""RS"",""SUL"""
"8035,""RINCAO DOS MENDES"",""RS"",""SUL"""
"8036,""RINCAO VERMELHO"",""RS"",""SUL"""
"8037,""RIO AZUL"",""RS"",""SUL"""
"8038,""RIO BRANCO"",""RS"",""SUL"""
"8039,""RIO DA ILHA"",""RS"",""SUL"""
"8040,""RIO DOS INDIOS"",""RS"",""SUL"""
"8041,""RIO GRANDE"",""RS"",""SUL"""
"8042,""RIO PARDINHO"",""RS"",""SUL"""
"8043,""RIO PARDO"",""RS"",""SUL"""
"8044,""RIO TELHA"",""RS"",""SUL"""
"8045,""RIO TIGRE"",""RS"",""SUL"""
"8046,""RIO TOLDO"",""RS"",""SUL"""
"8047,""RIOZINHO"",""RS"",""SUL"""
"8048,""ROCA SALES"",""RS"",""SUL"""
"8049,""RODEIO BONITO"",""RS"",""SUL"""
"8050,""ROLADOR"",""RS"",""SUL"""
"8051,""ROLANTE"",""RS"",""SUL"""
"8052,""ROLANTINHO DA FIGUEIRA"",""RS"",""SUL"""
"8053,""RONDA ALTA"",""RS"",""SUL"""
"8054,""RONDINHA"",""RS"",""SUL"""
"8055,""ROQUE GONZALES"",""RS"",""SUL"""
"8056,""ROSARIO"",""RS"",""SUL"""
"8057,""ROSARIO DO SUL"",""RS"",""SUL"""
"8058,""SAGRADA FAMILIA"",""RS"",""SUL"""
"8059,""SAICA"",""RS"",""SUL"""
"8060,""SALDANHA MARINHO"",""RS"",""SUL"""
"8062,""SALTINHO"",""RS"",""SUL"""
"8061,""SALTINHO"",""RS"",""SUL"""
"8063,""SALTO"",""RS"",""SUL"""
"8064,""SALTO DO JACUI"",""RS"",""SUL"""
"8065,""SALVADOR DAS MISSOES"",""RS"",""SUL"""
"8066,""SALVADOR DO SUL"",""RS"",""SUL"""
"8067,""SANANDUVA"",""RS"",""SUL"""
"8069,""SANTA BARBARA"",""RS"",""SUL"""
"8070,""SANTA BARBARA"",""RS"",""SUL"""
"9256,""ITIRAPINA"",""SP"",""SUDESTE"""
"9257,""ITIRAPUA"",""SP"",""SUDESTE"""
"9258,""ITOBI"",""SP"",""SUDESTE"""
"9259,""ITORORO DO PARANAPANEMA"",""SP"",""SUDESTE"""
"9260,""ITU"",""SP"",""SUDESTE"""
"9261,""ITUPEVA"",""SP"",""SUDESTE"""
"9263,""IUBATINGA"",""SP"",""SUDESTE"""
"9264,""JABORANDI"",""SP"",""SUDESTE"""
"9265,""JABOTICABAL"",""SP"",""SUDESTE"""
"9268,""JACI"",""SP"",""SUDESTE"""
"9269,""JACIPORA"",""SP"",""SUDESTE"""
"9270,""JACUBA"",""SP"",""SUDESTE"""
"9271,""JACUPIRANGA"",""SP"",""SUDESTE"""
"9272,""JAFA"",""SP"",""SUDESTE"""
